task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,c23e150b82169848,Firma A stellt seiner Mitarbeiterin ein elektrisch betriebenes Auto zur Verfügung. Die Mitarbeiterin lädt das Auto bei einer öffentlichen Ladestation und gibt ihrem Arbeitgeber den Beleg mit den Kosten in der Höhe von 25 €. Dieser erstattet ihr diese. Liegt ein steuerpflichtiger Sachbezug vor?,"Ja, es liegt ein steuerpflichtiger Sachbezug vor, weil der Arbeitgeber die Kosten der Elektroladestation durch Erstattung an seine Mitarbeiterin weitergibt (§ 68 Abs. 5 Z 1 - 6).","Nein. Die Erstattung ist steuerfrei, da gemäß § 4c Abs. 1 Z 2 lit. a SachbezugsVO kein Sachbezug anzusetzen ist, wenn die Kosten für das Laden an der öffentlichen Ladestation mit dem Beleg nachgewiesen werden. Der Kostenersatz ist daher vollständig steuerfrei.",§ 4c Abs. 1 Z 2 lit. a SachbezugsVO,,,,,,,,
2,c2437a36bed5cd5c,"Was ist die ""Investitionsprämie"" im Zuge der COVID-Gesetze?","Die Investitionsprämie ist eine Maßnahme, die im Rahmen des COVID-Gesetzes für den Bereich der Sozialversicherung und des Gesundheitswesens (SozialG) und des COVID-Gesetzes für die Wirtschaft und die Arbeit (WirtschaftsG) vorgesehen ist. Sie dient der Förderung der Investitionen in die Digitalisierung, die Modernisierung der Produktionsstrukturen und die Erhöhung der Produktivität.<end_of_turn>",Ein Zuschuss von 7 % bzw. 14 % für Neuinvestitionen in Unternehmen.,InvPrG,,,,,,,,
3,c364d5d3609f8c0f,Was ist die sachliche Steuerpflicht nach § 2 EStG?,"Die sachliche Steuerpflicht nach § 2 EStG bezieht sich auf die Besteuerung von Einkünften. Gemäß § 2 Abs. 1 EStG unterliegen folgende Einkünfte der Einkommensteuer:

- Einkünfte aus Land- und Forstwirtschaft (§ 2 Abs. 1 Z 1 EStG)
- Einkünfte aus Gewerbebetrieb (§ 2 Abs. 1 Z 2 EStG)
- Einkünfte aus selbständiger Arbeit (§ 2 Abs. 1 Z 3 EStG)
- Einkünfte aus nichtselbständiger Arbeit (§ 2 Abs. 1 Z 4 EStG)
- Einkünfte aus Kapitalvermögen (§ 2 Abs. 1 Z 5 EStG)
- Einkünfte aus Vermietung und Verpachtung (§ 2 Abs. 1 Z 6 EStG)
- Sonstige Einkünfte (§ 2 Abs. 1 Z 7 EStG)

Diese Einkünfte sind der Einkommensteuer unterworfen, wenn sie in Österreich erzielt werden oder wenn der Steuerpflichtige in Österreich einen Wohnsitz oder seinen gewöhnlichen Aufenthalt hat. Die sachliche Steuerpflicht","Das Einkommen, das der Steuerpflichtige innerhalb eines Kalenderjahres bezogen hat.",EStG § 2,,,,,,,,
4,c4519a6a40b6463e,"""Frau Meier betreibt eine Malerfirma in Wien. Sie streicht das Wohnzimmer von Herrn Bauer (Privatperson) in Graz. Wo gilt die Leistung steuerlich als ausgeführt: in Wien oder in Graz?""","Die Leistungsteuer ist im Oesterreich beschrieben in der Steuerpflichtbestimmung (SPB) des Bundesstaats. Hierbei gibt es eine spezielle Regel, dass die Betriebsleistungen von Privatpersonen im Verkehr zwischen dem Oesterreich und Österreich sowie in der Schweiz als Ausführungen bezogen werden. In diesem Fall wäre die Leistungsteuer für das Malen des Wohnzimmers von Herrn Bauer (Privatperson) im Stil von Frau Meier in Wien zu betrachten.","""Die Leistung wird in Graz ausgeführt, da bei grundstücksbezogenen Leistungen der Leistungsort am Ort des Grundstücks liegt (§ 3a Abs. 9 UStG).",§ 3a Abs. 9 UStG 1994,,,,,,,,
5,c46d44c58582f31e,Unterliegt ein Import eines PKW aus der EU der NoVA?,"Bestimmte Gewinnanteile aus ausländischen Körperschaften können ebenfalls steuerfreie Beteiligungserträge sein, wenn die gesetzlichen Voraussetzungen erfüllt sind.","Ja, bei der erstmaligen Zulassung im Inland ist die Normverbrauchsabgabe fällig.",NoVAG § 1,,,,,,,,
6,c496a23daf9e8c1d,"Eine Unternehmensstiftung zahlt ehemaligen Mitarbeitern, die über 30 Jahre beschäftigt waren, jährlich einen „Treuebonus“. Ist das steuerpflichtig?","Ja, der Betrag ist als Einkommensteuer zu berücksichtigen (§ 21 Abs. 4 Z 6 EStG).","Ja. Solche Zahlungen einer betrieblichen Privatstiftung, die in Zusammenhang mit früheren Dienstverhältnissen stehen, gelten als Einkünfte aus nichtselbständiger Arbeit.",§ 25 Abs. 1 Z 2 lit. c EStG 1988,,,,,,,,
7,c4dae8bc0c54dcaf,Frau Sommer schließt im Alter von 48 Jahren eine Kapitallebensversicherung auf den Erlebensfall ab. Sie zahlt eine einmalige Prämie von 50.000 Euro. Die Versicherungslaufzeit beträgt 12 Jahre. Nach Ablauf erhält sie 65.000 Euro. Ist der Unterschiedsbetrag von 15.000 Euro steuerpflichtig?,"Nein, der Unterschiedsbetrag von 15.000 Euro ist nicht steuerpflichtig.","Ja, der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 EStG 1988 gilt der Unterschiedsbetrag zwischen eingezahlter Prämie und Versicherungsleistung bei einer Erlebensfall-Kapitalversicherung dann als Einkünfte aus Kapitalvermögen, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (hier: Einmalerlag) und die Höchstlaufzeit weniger als 15 Jahre beträgt. Da Frau Sommer bei Vertragsabschluss das 50. Lebensjahr noch nicht vollendet hatte (sie war 48), gilt die Grenze von 15 Jahren. Die Laufzeit von 12 Jahren liegt unter dieser Grenze, weshalb der Unterschiedsbetrag von 15.000 Euro als Einkünfte aus Kapitalvermögen nach § 27 Abs. 5 Z 3 EStG 1988 steuerpflichtig ist.",§ 27 Abs. 5 Z 3 EStG 1988,,,,,,,,
7,c4dae8bc0c54dcaf,Frau Sommer schließt im Alter von 48 Jahren eine Kapitallebensversicherung auf den Erlebensfall ab. Sie zahlt eine einmalige Prämie von 50.000 Euro. Die Versicherungslaufzeit beträgt 12 Jahre. Nach Ablauf erhält sie 65.000 Euro. Ist der Unterschiedsbetrag von 15.000 Euro steuerpflichtig?,"Nein, der Unterschiedsbetrag von 15.000 Euro ist nicht steuerpflichtig.","Ja, der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 EStG 1988 gilt der Unterschiedsbetrag zwischen eingezahlter Prämie und Versicherungsleistung bei einer Erlebensfall-Kapitalversicherung dann als Einkünfte aus Kapitalvermögen, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (hier: Einmalerlag) und die Höchstlaufzeit weniger als 15 Jahre beträgt. Da Frau Sommer bei Vertragsabschluss das 50. Lebensjahr noch nicht vollendet hatte (sie war 48), gilt die Grenze von 15 Jahren. Die Laufzeit von 12 Jahren liegt unter dieser Grenze, weshalb der Unterschiedsbetrag von 15.000 Euro als Einkünfte aus Kapitalvermögen nach § 27 Abs. 5 Z 3 EStG 1988 steuerpflichtig ist.",§ 27 Abs. 5 Z 3 EStG 1988,,,,,,,,
7,c4dae8bc0c54dcaf,Frau Sommer schließt im Alter von 48 Jahren eine Kapitallebensversicherung auf den Erlebensfall ab. Sie zahlt eine einmalige Prämie von 50.000 Euro. Die Versicherungslaufzeit beträgt 12 Jahre. Nach Ablauf erhält sie 65.000 Euro. Ist der Unterschiedsbetrag von 15.000 Euro steuerpflichtig?,"Nein, der Unterschiedsbetrag von 15.000 Euro ist nicht steuerpflichtig.","Ja, der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 EStG 1988 gilt der Unterschiedsbetrag zwischen eingezahlter Prämie und Versicherungsleistung bei einer Erlebensfall-Kapitalversicherung dann als Einkünfte aus Kapitalvermögen, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (hier: Einmalerlag) und die Höchstlaufzeit weniger als 15 Jahre beträgt. Da Frau Sommer bei Vertragsabschluss das 50. Lebensjahr noch nicht vollendet hatte (sie war 48), gilt die Grenze von 15 Jahren. Die Laufzeit von 12 Jahren liegt unter dieser Grenze, weshalb der Unterschiedsbetrag von 15.000 Euro als Einkünfte aus Kapitalvermögen nach § 27 Abs. 5 Z 3 EStG 1988 steuerpflichtig ist.",§ 27 Abs. 5 Z 3 EStG 1988,,,,,,,,
7,c4dae8bc0c54dcaf,Frau Sommer schließt im Alter von 48 Jahren eine Kapitallebensversicherung auf den Erlebensfall ab. Sie zahlt eine einmalige Prämie von 50.000 Euro. Die Versicherungslaufzeit beträgt 12 Jahre. Nach Ablauf erhält sie 65.000 Euro. Ist der Unterschiedsbetrag von 15.000 Euro steuerpflichtig?,"Nein, der Unterschiedsbetrag von 15.000 Euro ist nicht steuerpflichtig.","Ja, der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 EStG 1988 gilt der Unterschiedsbetrag zwischen eingezahlter Prämie und Versicherungsleistung bei einer Erlebensfall-Kapitalversicherung dann als Einkünfte aus Kapitalvermögen, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (hier: Einmalerlag) und die Höchstlaufzeit weniger als 15 Jahre beträgt. Da Frau Sommer bei Vertragsabschluss das 50. Lebensjahr noch nicht vollendet hatte (sie war 48), gilt die Grenze von 15 Jahren. Die Laufzeit von 12 Jahren liegt unter dieser Grenze, weshalb der Unterschiedsbetrag von 15.000 Euro als Einkünfte aus Kapitalvermögen nach § 27 Abs. 5 Z 3 EStG 1988 steuerpflichtig ist.",§ 27 Abs. 5 Z 3 EStG 1988,,,,,,,,
